"ID.number","Name","State","Public.Private","Average.math.SAT","Average.verbal.SAT","Average.combined.SAT","average.ACT","Number.of.applicants","Number.accepted","Number.enrolled","Pct.students.top.10.HS","Full.time.students","Part.time.students","In.state.tuition","Out.of.state.tuition","Pct.faculty.with.PhDs","Student.faculty.ratio","Graduation.rate","Acceptance.rate"
2909,"Barber Scotia College","NC",2,320,280,600,NA,933,933,480,6,704,NA,4045,4045,50,13.5,34,100
2910,"Belmont Abbey College","NC",2,463,427,890,NA,632,494,129,17,709,131,9000,9000,78,13.2,52,78.1645569620253
2911,"Bennett College","NC",2,395,385,780,17,774,542,193,17,650,14,5600,5600,63,12.1,44,70.0258397932816
2913,"Campbell University","NC",2,476,439,915,NA,2087,1339,657,20,3191,1204,7550,7550,77,21.8,63,64.1590800191663
2914,"Catawba College","NC",2,481,434,915,NA,1083,880,291,13,915,80,9270,9270,75,13.5,55,81.2557710064635
2918,"Davidson College","NC",2,650,580,1230,29,2373,956,452,77,1601,6,17295,17295,95,12,94,40.2865571007164
2920,"Duke University","NC",2,687,615,1302,30,13789,3893,1583,90,6188,53,18590,18590,95,5,97,28.2326492131409
2923,"East Carolina University","NC",1,486,435,921,18,9274,6362,2435,14,13171,1687,764,7248,74,13.2,58,68.6003881820142
2926,"Elizabeth City State University","NC",1,NA,NA,NA,NA,1531,827,405,12,1630,143,556,5030,68,14.1,51,54.0169823644677
2927,"Elon College","NC",2,483,439,922,NA,3624,2786,858,11,2933,334,9100,9100,70,18.9,63,76.8763796909492
2928,"Fayetteville State University","NC",1,426,390,816,NA,1455,1064,452,1,2632,617,740,6806,75,15.1,24,73.127147766323
2929,"Gardner Webb University","NC",2,445,400,845,19,1110,930,332,18,1603,374,8180,8180,65,15.2,29,83.7837837837838
2930,"Greensboro College","NC",2,485,438,923,NA,608,494,176,10,649,314,8330,8330,64,13,39,81.25
2931,"Guilford College","NC",2,530,500,1030,24,1202,1054,326,18,1410,299,13404,13404,78,15.6,65,87.6871880199667
2933,"High Point University","NC",2,456,423,879,NA,1412,1149,347,11,2045,359,7550,7550,55,17.8,62,81.3739376770538
2936,"Johnson C. Smith University","NC",2,NA,NA,NA,NA,1349,932,407,6,1236,47,5453,5453,61,14.2,37,69.0882134914752
2939,"Lees-McRae College","NC",2,392,365,757,NA,545,529,216,4,620,37,3807,NA,50,13.2,NA,97.0642201834862
2941,"Lenoir-Rhyne College","NC",2,482,439,921,21,979,743,259,25,1188,166,10100,10100,88,12,66,75.8937691521961
2942,"Livingstone College","NC",2,NA,NA,NA,NA,900,473,217,22,621,11,4400,4400,53,10.4,92,52.5555555555556
2944,"Mars Hill College","NC",2,442,406,848,20,1056,873,385,15,1111,244,6950,6950,60,11.9,69,82.6704545454545
2945,"Meredith College","NC",2,NA,NA,NA,NA,857,772,376,25,1721,470,6720,6720,77,13.9,82,90.0816802800467
2946,"Methodist College","NC",2,NA,NA,NA,NA,750,633,296,27,926,367,8850,8850,73,11.4,56,84.4
2948,"Montreat-Anderson College","NC",2,443,427,870,20,263,223,103,10,316,20,8438,8438,42,11.1,15,84.7908745247148
2950,"North Carolina Central University","NC",1,NA,NA,NA,NA,1773,1320,559,8,3531,808,676,5730,66,15.4,40,74.4500846023689
2951,"North Carolina Wesleyan College","NC",2,432,394,826,20,812,689,195,7,646,84,8242,8242,77,12.7,52,84.8522167487685
2954,"Pembroke State University","NC",1,433,385,818,NA,944,774,440,14,2174,529,628,6360,77,15,48,81.9915254237288
2955,"Pfeiffer College","NC",2,441,390,831,NA,838,651,159,11,654,162,8640,8640,62,12.2,48,77.6849642004773
2957,"Queens College","NC",2,514,491,1005,26,516,392,154,32,630,549,11020,11020,73,14,58,75.968992248062
2960,"Salem College","NC",2,508,494,1002,24,335,284,132,28,534,216,10475,10475,68,11.2,60,84.7761194029851
2962,"Shaw University","NC",2,NA,NA,NA,NA,2533,937,620,NA,2360,144,9192,9192,71,14.4,69,36.991709435452
2967,"St. Andrews Presbyterian College","NC",2,465,450,915,NA,624,599,170,NA,612,150,10375,10375,79,13.8,56,95.9935897435898
2968,"St. Augustine's College","NC",2,406,407,813,NA,3113,1786,457,24,1614,131,3850,3850,43,14,56,57.3723096691295
2972,"North Carolina State University at Raleigh","NC",1,578,493,1071,NA,10634,7064,3176,39,16505,5481,874,8400,92,17.5,62,66.4284370885838
2974,"University of North Carolina at Chapel Hill","NC",1,594,527,1121,NA,14596,5985,3331,75,14609,1100,874,8400,88,8.9,83,41.0043847629488
2975,"University of North Carolina at Charlotte","NC",1,491,435,926,21,5803,4441,1730,19,10099,3255,764,7248,79,16.8,62,76.5293813544718
2976,"University of North Carolina at Greensboro","NC",1,499,457,956,NA,5191,4134,1500,15,7532,1847,931,8677,75,15.5,53,79.637834713928
2978,"Wake Forest University","NC",2,NA,NA,NA,NA,5661,2392,903,75,3499,172,13850,13850,95,4.3,89,42.254018724607
2979,"Warren Wilson College","NC",2,NA,NA,NA,NA,440,311,112,25,466,7,10000,10000,65,11.4,63,70.6818181818182
2981,"Western Carolina University","NC",1,457,410,867,NA,3224,2519,1057,11,5000,706,718,6390,67,14.6,55,78.1327543424318
2984,"University of North Carolina at Wilmington","NC",1,494,441,935,21,6071,3856,1449,15,6635,1145,1492,7558,82,19.1,55,63.5150716521166
2985,"Wingate College","NC",2,442,400,842,22,1239,1017,383,10,1207,157,7820,7820,69,13.9,91,82.0823244552058
2986,"Winston-Salem State University","NC",2,405,369,774,NA,1065,801,385,NA,2069,748,1254,6272,67,13.5,46,75.2112676056338
2989,"Dickinson State University","ND",1,NA,NA,NA,21,434,412,319,10,1376,237,1681,4486,50,16.5,46,94.9308755760369
2990,"Jamestown College","ND",2,NA,NA,NA,22,472,410,262,14,9950,71,7620,7620,51,17,54,86.864406779661
2992,"University of Mary","ND",2,NA,NA,NA,21,659,601,342,12,1476,282,6490,6490,26,18,48,91.1987860394537
2993,"Mayville State University","ND",1,NA,NA,NA,20,233,233,153,5,658,58,1680,4486,68,15.7,51,100
2994,"Minot State University","ND",1,NA,NA,NA,21,681,681,681,NA,3299,602,1711,4260,44,20.1,NA,100
3005,"University of North Dakota","ND",1,535,465,1000,23,2777,2249,1652,20,8334,1435,2110,5634,97,15.9,49,80.9866762693554
3008,"Valley City State University","ND",1,NA,NA,NA,NA,368,344,212,5,863,189,1606,4286,39,14.9,40,93.4782608695652
9265,"North Dakota State University","ND",1,NA,NA,1040,23,2968,2297,1610,13,7368,1128,2310,5834,79,17,42,77.3921832884097
2539,"Chadron State College","NE",1,NA,NA,NA,21,1024,1024,547,5,1830,490,1575,2670,62,25,80,100
2540,"College of Saint Mary","NE",2,NA,NA,NA,NA,305,230,107,16,503,801,9000,9000,23,8.9,47,75.4098360655738
2541,"Concordia College","NE",2,NA,NA,NA,NA,440,434,252,22,764,38,7896,7896,54,11.1,80,98.6363636363636
2542,"Creighton University","NE",2,NA,NA,NA,25,2967,2836,876,30,3450,644,10628,10628,85,6.5,85,95.5847657566566
2543,"Dana College","NE",2,NA,NA,NA,22,504,482,185,10,550,84,9130,9130,46,12.6,54,95.6349206349206
2544,"Doane College","NE",2,NA,NA,NA,23,793,709,244,20,1022,411,9570,9570,67,15.1,60,89.4073139974779
2548,"Hastings College","NE",2,NA,NA,NA,23,817,708,262,22,935,37,9376,9376,57,13,52,86.6585067319461
2551,"University of Nebraska at Kearney","NE",1,NA,NA,NA,21,2837,2697,1417,NA,5764,1176,1665,2550,59,19,55,95.0652097285865
2553,"Midland Lutheran College","NE",2,NA,NA,NA,NA,627,585,260,20,908,109,10300,10300,42,14.5,56,93.3014354066986
2554,"University of Nebraska at Omaha","NE",1,NA,NA,NA,NA,2704,2537,1766,NA,6518,5560,1687,4560,77,19.7,19,93.8239644970414
2555,"Nebraska Wesleyan University","NE",2,NA,NA,NA,23,969,762,382,23,1442,263,9540,9540,82,13.5,NA,78.6377708978328
2559,"Peru State College","NE",1,NA,NA,NA,20,701,501,458,10,959,457,1432,2580,48,20.1,44,71.4693295292439
2563,"Union College","NE",2,NA,NA,NA,NA,355,304,168,NA,447,111,8760,8760,48,8.5,48,85.6338028169014
2565,"University of Nebraska at Lincoln","NE",1,513,447,960,22,6277,6003,3526,33,16454,3171,2055,5595,86,15.1,53,95.634857415963
2566,"Wayne State College","NE",1,NA,NA,NA,20,1373,1373,724,6,2754,474,1500,2700,60,20.3,52,100
9743,"Bellevue University","NE",2,NA,NA,NA,18,132,132,112,NA,1032,943,3150,3150,66,17.6,NA,100
2572,"Colby-Sawyer College","NH",2,443,440,883,20,910,776,208,NA,618,40,14090,14090,NA,12.9,72,85.2747252747253
2573,"Dartmouth College","NH",2,692,627,1319,NA,8587,2273,1087,87,3918,32,19545,19545,95,4.7,98,26.4702457202748
2575,"Franklin Pierce College","NH",2,424,403,827,NA,5187,4471,446,3,1818,1197,13320,13320,50,17.6,51,86.1962598804704
2579,"New England College","NH",2,NA,NA,NA,NA,951,879,199,5,744,196,13325,13325,42,9.5,59,92.4290220820189
2580,"New Hampshire College","NH",2,433,383,816,NA,1498,1275,292,NA,1557,2973,10608,10608,34,38.4,76,85.1134846461949
2584,"Notre Dame College","NH",2,439,430,815,NA,379,324,107,15,500,311,9990,9990,44,12.1,33,85.4881266490765
2586,"Rivier College","NH",2,NA,NA,NA,NA,484,386,141,6,590,1196,9870,9870,59,12.2,81,79.7520661157025
2587,"Saint Anselm College","NH",2,512,481,993,NA,2095,1553,514,15,1873,94,12950,12950,70,14.5,97,74.1288782816229
2589,"University of New Hampshire","NH",1,536,476,1012,NA,9750,7640,2529,24,10358,1338,3550,11180,89,17.5,75,78.3589743589744
2590,"Keene State College","NH",1,463,424,887,NA,3121,2446,822,5,3480,776,2590,7870,73,16.1,61,78.3723165652035
2591,"Plymouth State College","NH",1,455,411,866,NA,3321,2375,748,10,3483,374,2590,7870,82,18.8,NA,71.5146040349292
4731,"Daniel Webster College","NH",2,490,438,928,NA,585,508,153,12,460,536,12292,12292,61,22.2,72,86.8376068376068
30431,"Thomas More Coll. of Liberal Arts","NH",2,526,540,1066,25,35,35,22,NA,59,NA,7200,7200,80,11.8,60,100
2597,"Bloomfield College","NJ",2,NA,NA,NA,NA,1694,1408,268,NA,1312,685,8300,8300,53,14.4,38,83.1168831168831
2598,"Caldwell College","NJ",2,478,441,919,NA,1011,604,213,17,693,868,8900,8900,87,13.9,55,59.7428288822948
2599,"Centenary College","NJ",2,500,470,970,19,369,312,90,12,396,526,11400,11400,41,9.5,24,84.5528455284553
2600,"College of Saint Elizabeth","NJ",2,486,464,950,NA,444,359,122,34,493,968,10900,10900,68,11.4,78,80.8558558558559
2603,"Drew University","NJ",2,603,564,1188,NA,2153,1580,321,56,1192,87,18432,18432,93,10.2,83,73.3859730608453
2608,"Georgian Court College","NJ",2,474,441,915,NA,348,281,127,12,1095,785,9150,9150,56,12.2,76,80.7471264367816
2609,"Rowan College of New Jersey","NJ",1,520,468,988,NA,3820,1431,695,21,5303,3942,2342,4356,76,22.1,51,37.4607329842932
2610,"Felician College","NJ",2,440,410,850,NA,420,280,155,6,505,640,8100,8100,66,11.2,NA,66.6666666666667
2613,"Jersey City State College","NJ",1,440,400,840,NA,2957,1423,691,10,3817,1394,2798,3946,63,14.9,26,48.1230977341901
2616,"Monmouth College","NJ",2,494,440,934,NA,2707,1881,478,14,1893,847,12480,12480,70,14.2,54,69.4865164388622
2617,"Montclair State University","NJ",1,487,431,918,NA,5220,2128,865,19,6411,3186,2400,3648,82,21.5,58,40.7662835249042
2621,"New Jersey Institute of Technology","NJ",1,600,466,1066,NA,1879,1216,483,27,3311,1646,4188,8832,92,13.5,72,64.7152740819585
2622,"Kean College of New Jersey","NJ",1,463,417,880,NA,3344,2322,1105,6,6804,3933,1965,2875,76,17.2,40,69.4377990430622
2625,"William Paterson College of New Jersey","NJ",1,485,428,913,NA,5485,2662,1108,9,5938,2298,2385,3135,77,23.5,38,48.5323609845032
2627,"Princeton University","NJ",2,708,647,1355,NA,13218,2042,1153,90,4540,146,19900,19900,91,8.4,99,15.4486306551672
2628,"Rider University","NJ",2,501,439,940,NA,3586,2424,730,16,2748,1309,13250,13250,84,12.3,70,67.5962074735081
2631,"Rutgers State University at Newark","NJ",1,529,459,988,NA,5785,2690,499,26,4005,1886,3640,7410,90,17.4,58,46.4995678478825
2632,"Seton Hall University","NJ",2,496,443,938,NA,4576,3565,1000,16,4384,1530,12000,12000,81,14.4,64,77.9064685314685
2638,"Saint Peter's College","NJ",2,428,379,807,NA,1606,1413,530,23,1921,1154,9408,9408,78,12.1,53,87.9825653798256
2639,"Stevens Institute of Technology","NJ",2,652,521,1173,NA,1768,1249,380,51,1263,11,16900,16900,89,19,79,70.6447963800905
2642,"Trenton State College","NJ",1,592,519,1111,NA,5042,2312,944,55,5167,902,3116,5391,81,14.4,81,45.8548195160651
2644,"Upsala College","NJ",2,410,400,810,NA,1540,1363,446,NA,950,214,12500,12500,72,14,43,88.5064935064935
4741,"Rutgers State University at Camden","NJ",1,545,489,1034,NA,3366,1752,232,27,2585,1300,3641,7411,90,18.6,57,52.0499108734403
6964,"Rutgers at New Brunswick","NJ",1,594,513,1107,NA,48094,26330,4520,36,21401,3712,3640,7410,90,19.5,77,54.7469538819811
8770,"Fairleigh Dickinson University","NJ",2,495,430,925,NA,3148,1616,504,9,3553,3152,11010,11010,77,16.7,60,51.3341804320203
9344,"Ramapo College of New Jersey","NJ",1,510,460,970,NA,2088,957,362,6,2745,1938,3227,4449,74,17.8,47,45.8333333333333
9345,"Stockton College of New Jersey","NJ",1,552,489,1041,NA,4019,1579,710,23,4365,765,2288,3040,78,19.5,64,39.2883801940781
2093,"Saint John's College","NM",2,NA,NA,NA,NA,285,246,126,20,411,NA,17430,17430,73,9.8,61,86.3157894736842
2649,"College of Santa Fe","NM",2,480,484,964,21,546,447,189,16,873,683,11138,11138,40,14,80,81.8681318681319
2650,"College of the Southwest","NM",2,460,390,850,19,77,61,27,7,352,147,3120,3120,24,14.3,20,79.2207792207792
2651,"Eastern New Mexico University","NM",1,NA,NA,NA,NA,1256,1220,590,NA,2762,587,1518,5586,73,19.6,34,97.1337579617834
2653,"New Mexico Highlands University","NM",1,NA,NA,NA,17,777,649,406,5,1630,384,1392,5148,72,17.4,28,83.5263835263835
2654,"New Mexico Institute of Mining and Tech.","NM",1,NA,NA,NA,26,787,601,233,40,1017,411,1302,5376,99,13.7,34,76.3659466327827
2657,"New Mexico State University","NM",1,NA,NA,NA,22,4119,3200,1663,NA,9673,3481,1980,6432,76,19.6,40,77.6887594076232
2664,"Western New Mexico University","NM",1,NA,NA,NA,17,1054,1054,470,5,1495,521,1394,4652,55,15.5,47,100
10313,"Univ. of New Mexico-Main Campus","NM",1,NA,NA,NA,22,3871,3349,1891,27,12257,5264,1884,7115,91,14.3,34,86.5151123740635
2568,"University of Nevada at Reno","NV",1,488,432,920,22,2868,2409,1524,NA,5916,2939,1740,6490,78,15.4,54,83.9958158995816
2569,"University of Nevada-Las Vegas","NV",1,486,417,903,21,NA,2786,1595,25,7969,8008,1740,6490,76,14.8,37,NA
9192,"Sierra Nevada College","NV",2,400,400,800,21,200,160,100,5,300,50,7500,7500,45,7.5,29,80
2666,"Adelphi University","NY",2,500,457,957,NA,2186,1924,512,16,2683,1227,12280,12280,29,12.2,56,88.0146386093321
2667,"Dowling College","NY",2,440,400,840,18,1011,829,410,9,1059,2458,9000,9000,77,12.4,42,81.998021760633
2668,"Alfred University","NY",2,NA,NA,NA,NA,1732,1425,472,37,1830,110,16548,16548,82,11.3,73,82.2748267898383
2671,"Bard College","NY",2,NA,NA,NA,NA,1910,838,285,50,1004,15,19264,19264,98,10.4,79,43.8743455497382
2681,"Canisius College","NY",2,NA,NA,NA,NA,2853,2193,753,16,2978,434,10750,10750,90,14.6,64,76.8664563617245
2685,"Cazenovia College","NY",2,392,375,781,19,3847,3433,527,9,1010,12,9384,9384,22,14.3,118,89.238367559137
2687,"CUNY-Brooklyn College","NY",1,490,426,916,NA,3589,2992,1367,15,7767,3827,2450,5050,83,15.6,43,83.365840066871
2688,"CUNY - City College","NY",1,488,405,893,NA,3788,2747,1269,20,8071,3629,2450,5050,78,12.8,34,72.5184794086589
2689,"CUNY-Hunter College","NY",1,446,399,845,NA,6189,3212,1418,14,8140,5947,2450,5050,62,14.1,39,51.8985296493779
2690,"CUNY - Queens College","NY",1,486,421,907,NA,4681,3627,1749,12,8837,5624,2650,5250,100,12.5,46,77.4834437086093
2699,"Clarkson University","NY",2,612,518,1130,NA,2174,1953,557,35,2332,53,15960,15960,95,15.8,77,89.834406623735
2701,"Colgate University","NY",2,623,563,1186,27,4856,2492,727,46,2649,25,19510,19510,95,10.5,93,51.3179571663921
2703,"College of Mount St. Vincent","NY",2,474,454,928,23,946,648,177,23,707,432,11790,11790,75,11.9,83,68.4989429175476
2704,"College of New Rochelle","NY",2,415,415,830,NA,551,437,143,NA,2515,639,10200,10200,87,37.5,NA,79.3103448275862
2705,"College of Saint Rose","NY",2,NA,NA,NA,NA,983,664,249,23,1698,894,9990,9990,66,14.3,64,67.5483214649034
2707,"Columbia University","NY",2,680,620,1300,NA,6756,1930,871,78,3376,55,18624,18624,97,5.9,99,28.567199526347
2708,"Barnard College","NY",2,620,600,1220,NA,2496,1402,531,53,2121,69,17926,17926,83,10.3,91,56.1698717948718
2709,"Concordia College","NY",2,467,435,902,NA,303,198,101,10,443,153,9370,9370,50,9.5,53,65.3465346534654
2710,"Cooper Union","NY",2,740,600,1340,NA,2339,307,197,NA,959,26,NA,NA,67,8.1,95,13.1252672082086
2711,"Cornell University","NY",2,NA,NA,NA,NA,19227,7171,3286,81,13072,NA,19000,19000,91,6.9,93,37.2965101159827
2712,"D'Youville College","NY",2,497,435,932,22,866,619,157,18,1074,336,8920,8920,68,14.6,46,71.4780600461894
2713,"Dominican College of Blauvelt","NY",2,NA,NA,NA,NA,360,329,108,4,756,863,8310,8310,43,12.7,54,91.3888888888889
2718,"Elmira College","NY",2,496,463,959,23,1457,1045,345,27,1109,502,14990,14990,77,21.5,64,71.7227179135209
2722,"Fordham University","NY",2,535,506,1041,NA,4200,2874,942,30,4740,1646,14235,14235,86,14.4,80,68.4285714285714
2728,"Hamilton College","NY",2,591,531,1122,NA,3140,1783,454,40,1646,24,19700,19700,91,9.6,91,56.7834394904459
2729,"Hartwick College","NY",2,524,478,1002,23,2083,1725,430,22,1464,67,17480,17480,75,12.3,73,82.8132501200192
2731,"Hobart and William Smith Colleges","NY",2,NA,NA,NA,NA,2688,2081,500,25,1792,5,19029,19029,99,12.1,79,77.4181547619048
2732,"Hofstra University","NY",2,540,470,1010,24,7428,5860,1349,25,6534,1350,11600,11600,81,13.9,60,78.8906838987614
2734,"Houghton College","NY",2,535,508,1043,24,949,786,302,30,1210,26,9990,9990,85,15,67,82.8240252897787
2735,"Hilbert College","NY",2,350,350,700,18,238,235,108,2,888,390,7500,7500,31,14.3,NA,98.7394957983193
2737,"Iona College","NY",2,457,410,867,19,4892,3530,913,13,3906,1446,10690,10690,66,16,66,72.1586263286999
2739,"Ithaca College","NY",2,NA,NA,NA,NA,7259,5526,1368,23,5612,166,14424,14424,58,11.5,75,76.1261881801901
2744,"Keuka College","NY",2,495,451,946,22,461,381,174,10,738,55,9600,9600,55,13.3,51,82.646420824295
2745,"King's College","NY",2,442,465,907,25,356,233,53,16,246,18,8190,8190,100,7,NA,65.4494382022472
2748,"Le Moyne College","NY",2,NA,NA,NA,NA,1470,1199,425,21,1820,558,11040,11040,89,13.3,94,81.5646258503401
2758,"Manhattan College","NY",2,539,467,1006,NA,2432,1730,563,20,2578,254,12370,12370,92,13.6,79,71.1348684210526
2760,"Manhattanville College","NY",2,524,500,1024,NA,962,750,212,21,830,150,14700,14700,97,11.3,70,77.962577962578
2765,"Marist College","NY",2,515,475,990,25,4731,3171,830,12,3557,658,10700,10700,74,17.6,69,67.0259987317692
2768,"Marymount College Tarrytown","NY",2,456,460,916,NA,478,327,117,9,731,370,11510,11510,71,10.3,77,68.4100418410042
2769,"Marymount Manhattan College","NY",2,500,460,960,24,695,535,239,21,988,785,10200,10200,63,11.7,68,76.9784172661871
2772,"Mercy College","NY",2,NA,NA,NA,NA,1518,1378,788,6,4266,1811,7200,7200,67,13.8,NA,90.7773386034256
2775,"Molloy College","NY",2,468,435,903,NA,481,401,185,16,1402,579,8800,8800,38,9.7,80,83.3679833679834
2777,"Medaille College","NY",2,NA,NA,NA,NA,384,223,143,6,1146,236,8920,8920,65,16.2,NA,58.0729166666667
2778,"Mount Saint Mary College","NY",2,450,450,900,19,1170,695,238,14,1170,429,7470,7470,74,15.3,88,59.4017094017094
2779,"Nazareth College of Rochester","NY",2,540,494,1034,24,947,798,266,36,1274,471,10850,10850,77,13.6,61,84.2661034846885
2785,"New York University","NY",2,604,542,1146,NA,13594,7244,2505,70,12408,2814,17748,17748,87,7.8,71,53.2882153891423
2788,"Niagara University","NY",2,NA,NA,NA,NA,2220,1796,467,65,1919,334,10320,10320,68,14.2,65,80.9009009009009
2790,"Nyack College","NY",2,472,433,905,21,460,283,160,15,508,34,7950,7950,35,11.6,55,61.5217391304348
2791,"Pace University","NY",2,517,441,958,NA,8256,3750,1522,37,5809,4379,11100,11000,90,13.8,62,45.421511627907
2796,"Polytechnic University","NY",2,630,480,1110,NA,1132,847,302,58,1379,214,16200,16200,90,10.4,62,74.8233215547703
2798,"Pratt Institute","NY",2,520,430,950,NA,1181,903,292,NA,1622,166,13975,13975,NA,10.8,58,76.4606265876376
2803,"Rensselaer Polytechnic Institute","NY",2,NA,NA,NA,28,4996,4165,936,53,4291,16,17475,17475,94,15.4,70,83.3666933546837
2805,"Roberts Wesleyan College","NY",2,473,442,967,21,459,422,212,NA,932,107,10220,10220,45,13.4,46,91.9389978213508
2806,"Rochester Institute of Technology","NY",2,580,495,1075,26,4704,3798,1381,30,7176,2578,13968,13968,NA,10.8,68,80.7397959183673
2808,"Daemen College","NY",2,470,420,890,NA,939,894,269,NA,1378,522,7950,7950,NA,23.8,NA,95.2076677316294
2810,"Sage Colleges","NY",2,503,481,984,22,419,170,373,NA,1022,169,NA,NA,105,8.2,64,40.5727923627685
2813,"Sarah Lawrence College","NY",2,560,590,1150,NA,1380,768,263,57,1000,105,19300,19300,89,6.1,83,55.6521739130435
2814,"Skidmore College","NY",2,570,520,1090,25,4293,2728,591,25,2322,263,18710,18710,87,12.7,81,63.5453063126019
2816,"Siena College","NY",2,560,491,1051,24,2961,1932,628,24,2669,616,10800,10800,71,14.1,100,65.2482269503546
2817,"St. Bonaventure University","NY",2,535,478,1013,25,1489,1313,375,13,1688,131,10456,10456,91,17.7,78,88.1799865681666
2820,"St. Francis College","NY",2,NA,NA,NA,NA,1013,916,401,NA,1562,695,6550,6550,63,19.3,45,90.4244817374136
2821,"St. John Fisher College","NY",2,525,465,990,22,1368,1064,354,19,1687,677,10570,10570,86,14.5,66,77.7777777777778
2823,"St. John's University","NY",2,506,426,932,NA,7775,2836,2412,NA,11785,1752,9400,9400,72,29.3,65,36.475884244373
2825,"St. Joseph's College","NY",2,483,442,917,19,707,512,222,17,1671,1512,7350,7350,52,13.6,74,72.4186704384724
2829,"St. Lawrence University","NY",2,573,510,1083,NA,2753,1820,505,31,1801,45,18720,18720,90,11.5,85,66.1096985107156
2832,"St. Thomas Aquinas College","NY",2,425,400,825,NA,861,609,215,10,1117,815,8650,8650,69,16.1,67,70.7317073170732
2835,"SUNY at Albany","NY",1,580,506,1086,NA,13528,9198,1843,16,10168,1231,2650,6550,93,17.4,74,67.9923122412773
2836,"SUNY at Binghamton","NY",1,615,533,1148,26,14463,6166,1757,60,8544,671,2650,6550,83,18,80,42.6329253958377
2838,"SUNY at Stony Brook","NY",1,542,464,1006,NA,12512,6969,1724,27,9744,1351,2650,6550,91,10.5,57,55.6985294117647
2841,"SUNY College  at Brockport","NY",1,506,446,952,22,7294,3564,904,7,5758,1363,2650,6550,79,19,49,48.8620784206197
2842,"SUNY College at Buffalo","NY",1,455,409,864,NA,5318,3515,1025,8,7626,2091,2650,6550,71,18.7,42,66.0962767957879
2843,"SUNY College at Cortland","NY",1,524,460,984,23,7888,3519,1036,6,5011,346,2650,6550,82,17.8,53,44.6120689655172
2844,"SUNY College at Fredonia","NY",1,525,472,997,23,4877,2798,814,13,4123,298,2650,6550,82,16.3,66,57.37133483699
2845,"SUNY College at Geneseo","NY",1,608,541,1149,26,8598,4562,1143,56,5060,146,2650,6550,79,19.1,76,53.0588508955571
2846,"SUNY College at New Paltz","NY",1,537,479,1016,24,8399,3609,656,19,4658,1478,2650,6550,85,15.3,53,42.9694011191809
2847,"SUNY College at Oneonta","NY",1,509,463,972,22,7500,4350,872,NA,4627,483,2650,6550,70,17.1,60,58
2848,"SUNY College  at Oswego","NY",1,550,480,1030,24,8000,4556,1464,17,6943,869,2650,6550,69,22,63,56.95
2849,"SUNY College at Plattsburgh","NY",1,520,460,980,22,5549,3583,853,9,5004,475,2650,6550,80,17.9,65,64.5701928275365
2850,"SUNY College at Potsdam","NY",1,540,500,1040,23,3150,2289,650,16,3598,234,2650,6840,71,15.1,59,72.6666666666667
2882,"Syracuse University","NY",2,NA,NA,NA,NA,10477,7260,2442,28,10142,117,15150,15150,73,11.3,67,69.2946454137635
2883,"Utica College of Syracuse University","NY",2,496,437,933,28,1278,978,256,NA,1525,798,12680,12680,64,12.3,65,76.5258215962441
2889,"Union College","NY",2,NA,NA,NA,28,3495,1712,528,49,1915,123,18732,18732,94,11.5,88,48.9842632331903
2892,"United States Merchant Marine Academy","NY",1,NA,NA,NA,NA,942,356,283,44,987,NA,NA,NA,68,12.8,71,37.791932059448
2893,"United States Military Academy","NY",1,653,558,1211,28,13703,1610,1212,59,4229,NA,NA,NA,37,8.8,95,11.7492519886156
2894,"University of Rochester","NY",2,NA,NA,NA,NA,8766,5498,1243,56,5071,438,17840,17840,93,5.9,80,62.7195984485512
2895,"Vassar College","NY",2,625,603,1228,27,3550,1877,653,53,2164,77,18920,18920,90,9.7,90,52.8732394366197
2899,"Wagner College","NY",2,510,480,990,NA,1416,1015,417,10,1324,117,13500,13500,67,13.2,75,71.680790960452
2901,"Wells College","NY",2,590,490,1080,24,318,240,130,40,416,19,14900,14900,93,8.3,69,75.4716981132076
2903,"Yeshiva University","NY",2,621,553,1174,NA,1002,857,606,NA,1948,42,12584,12584,86,5.2,63,85.5289421157685
4759,"CUNY-York College","NY",1,395,356,751,NA,1432,1432,706,5,3932,2937,2450,5050,75,18.9,26,100
4766,"CUNY- Baruch College","NY",1,NA,NA,NA,NA,5377,2872,1300,18,8247,4328,2450,5050,83,18.2,47,53.4126836525944
4779,"Long Island University at Brooklyn","NY",2,420,410,830,NA,3292,1317,707,NA,3520,673,10258,10258,75,21.6,61,40.0060753341434
4804,"New York Institute of Technology","NY",2,NA,NA,NA,NA,2531,1978,778,NA,4730,2007,9190,9190,74,18.6,53,78.1509284867641
6791,"SUNY College at Purchase","NY",1,486,466,952,NA,2119,1264,390,5,2478,1441,2650,6550,80,14.9,46,59.6507786691836
7022,"CUNY-Lehman College","NY",1,407,371,778,NA,1897,1384,768,9,4890,3777,2450,5050,80,15.3,30,72.9573010015814
7109,"SUNY College at Old Westbury","NY",1,NA,NA,NA,NA,1358,1328,370,NA,2992,1202,2150,5750,67,25.3,22,97.7908689248895
9554,"SUNY at Buffalo","NY",1,572,480,1052,NA,15039,9649,3087,36,13963,3124,2650,6550,90,13.6,56,64.1598510539265
10097,"CUNY- Medgar Evers College","NY",1,340,320,660,NA,1289,1289,644,1,2343,2640,2100,2600,64,16.5,36,100
10286,"SUNY Empire State College","NY",1,NA,NA,NA,NA,2036,NA,1725,NA,1596,4333,2650,6550,58,15.1,NA,NA
